Name,Label
Cazador,1
Chop Top,1
Lady Dimitrescu,1
Dwarfstar,1
Everyman,1
Evil Queen,1
Fat Bastard,1
Flamingo,1
Flippy,1
Friday,1
Mac Gargan,1
Ghoul,1
Gingerbread Witch,1
Gorilla Grodd,1
Gormogon,1
Gríma Wormtongue,1
Donald Groves,1
Solomon Grundy,1
Sheriff Hoyt,1
Inheritors,1
Cletus Kasady,1
Kevin,1
Killer Croc,1
King Shark,1
Kroot,1
Kyubey,1
Dave Lister,1
Donald Love,1
Bruno Mannheim,1
Mars,1
Meng and Ecker,1
Meruem,1
Mileena,1
Mola Ram,1
The Mole,1
Mordred,1
Morlock,1
Mr Miacca,1
Murfree Brood,1
Night Man,1
Ogre,1
Trevor Philips,1
Queequeg,1
Reaver,1
Reptile,1
Rosine Leckermaul,1
Russian,1
Sabretooth,1
Sanderson sisters,1
Vandal Savage,1
Alfredo Sawyer,1
Drayton Sawyer,1
Grandpa Sawyer,1
Nubbins Sawyer,1
Tex Sawyer,1
Tinker Sawyer,1
Sin-Eater,1
Vilmer Slaughter,1
Spyne,1
Cornelius Stirk,1
Ryomen Sukuna,1
Sun Erniang,1
Syaoran,1
Teruteru Hanamura,1
Crawford Tillinghast,1
Sweeney Todd,1
Treehouse of Horror XVII,1
Vermin,1
Vulture,1
Wendigo,1
Yan Shun,1
Zombie,1
Zorak,1
Blake Atkins,1
Beth Chadwick,1
Big Brother,1
Black Jack,1
Fraser Black,1
Gale Boetticher,1
Morris Gerald Cafferty,1
Cassim,1
Chen Shimei and Qin Xianglian,1
Compeyson,1
Courier,1
Crime Master Gogo,1
Myra Desmond,1
Sophie Devereaux,1
Mirko Dragic,1
Marko Dren,1
Julie Egbert,1
Joan Ferguson,1
First Doctor,1
Norman Stanley Fletcher,1
Nora Flynn,1
Mickey Fondozzi,1
Artemis Fowl II,1
Francis Begbie,1
Front Man,1
Sharon Gilmour,1
Lennie Godber,1
Joris Goedbloed,1
Daphne Graham,1
Janice Grant,1
Harry Grout,1
Gru,1
Hiep Hieper,1
Jacs Holt,1
Alice Jenkins,1
Jessica DiLaurentis,1
Igor Karkaroff,1
Lou Kelly,1
King of Ooo,1
Ricky,1
Chrissie Latham,1
Papa Lazarou,1
Lifty & Shifty,1
Dr. Loveless,1
Robert Macaire,1
Sergei Malatov,1
Manhunter,1
Nikita Mears,1
Mello,1
Jason Mendoza,1
Monk Metcalf,1
Michael,1
Milan,1
Mirror Man,1
Danny Moon,1
O-Dog,1
The Old Man in the Corner,1
Ryan O'Reily,1
Cass Parker,1
Ginés de Pasamonte,1
Peder Ås,1
"Petar ""Blacky"" Popara",1
Ken Pile,1
Proposition Joe,1
Queen of Ooo,1
The Robber Hotzenplotz,1
Abe Ryland,1
Ruth Shaw,1
Carl Showalter,1
Joachim Sickbock,1
Slim Charles,1
Slitheen,1
Helen Smart,1
Bea Smith,1
Eliot Spencer,1
Sonia Stevens,1
Albert Stroller,1
Strong Bad,1
Bul Super,1
Swindler,1
River Tam,1
Tao Pai Pai,1
Blondell Wayne Tatum,1
Thubway Tham,1
Thermo,1
Karen Travers,1
Richard Tyler,1
V. M. Varga,1
Alex Vause,1
Vicious,1
Gina Von Amberg,1
Spiros Vondas,1
Poussey Washington,1
Daniel West,1
Sarah West,1
Woozy Winks,1
"Winky, Blinky, and Noddy",1
Opie Winston,1
"Dennis ""Cutty"" Wise",1
Jason Wynn,1
Blue Snowman,1
Chihiro Fujisaki,1
Les Coker,1
Costanza / Costanzo,1
Cybersix,1
Kris Fisher,1
The Girl as Soldier,1
Ma Hunkel,1
Hypnota,1
Ileana Simziana,1
Dylan Jenkins,1
Pope Joan,1
Julius,1
Maxwell Klinger,1
Lucina,1
The Lute Player,1
Goro Majima,1
Randy Marsh,1
PJ Maybe,1
Mulan,1
Hua Mulan,1
Pleakley,1
Raymond,1
Saber,1
Gintoki Sakata,1
Sardanapalus,1
Faris Scherwiz,1
Naoto Shirogane,1
The Sisters Envious of Their Cadette,1
Arya Stark,1
Cloud Strife,1
Elizabeth Swann,1
The Tale About Baba-Yaga,1
Team Rocket,1
The Three Crowns,1
The Three Enchanted Princes,1
Vasilisa the Priest's Daughter,1
Walter the Softy,1
Iori Yagami,1
Yentl,1
Black Bolt,1
Cut,1
Ferb Fletcher,1
House of Cards,1
The House of the Spirits,1
James Earl Cash,1
Jaws,1
Kurloz Makara,1
Michael Myers,1
The Piano,1
Quiet,1
Richie Aprile,1
Gray Atkins,1
Brian Banner,1
Joffrey Baratheon,1
Robert Baratheon,1
Simon Barlow,1
Chuck Bass,1
Bobby Benedetto,1
Patrick Blake,1
Ramsay Bolton,1
Roose Bolton,1
Frank Booth,1
Alan Bradley,1
Brendan Brady,1
Pete Buchanan,1
Andy Capp,1
Christian Grey,1
TR Coates,1
Michael Corleone,1
Shadrach Dingle,1
Suzanne Halpin,1
"Jake ""the Muss"" Heke",1
BoJack Horseman,1
Leo Johnson,1
Yusef Khan,1
Stanley Kowalski,1
Patrick Leary,1
Ned Leeds,1
Thomas Logan,1
Declan Macey,1
Tosh Mackintosh,1
Jim McDonald,1
Geoff Metcalfe,1
Mister Gone,1
Arthur Mitchell,1
Phil Mitchell,1
Christopher Moltisanti,1
Trevor Morgan,1
T. Ray Owens,1
Nish Panesar,1
Stanley Pearson,1
Hank Pym,1
Rasputia,1
Terry Raymond,1
Carlo Rizzi,1
Tom Rogan,1
Bill Sikes,1
Kirsty Soames,1
John Strode,1
Andy Sugden,1
Ashley Thomas,1
Jack Torrance,1
Owen Turner,1
Gabriel Ugliano,1
James Urbanski,1
Brad Wesley,1
Ronnie White,1
Dean Wicks,1
Billy Abbott,1
Masood Ahmed,1
Bai Sheng,1
Dan Baker,1
Bender,1
James Bond,1
Portrayal of James Bond in film,1
Seeley Booth,1
Jamie Braddock,1
Jim Branning,1
Archie Bunker,1
Rhett Butler,1
Lando Calrissian,1
Henry Chinaski,1
A. Piker Clerk,1
Carla Connor,1
John Constantine,1
"Tom ""Rocky"" Cotton",1
Fox Crane,1
Silvio Dante,1
Jadzia Dax,1
Doomfist,1
Raoul Duke,1
Uncle Duke,1
Fearless Leader,1
Lucas Fitzgerald,1
Fred Flintstone,1
Phileas Fogg,1
Setzer Gabbiani,1
Gambler,1
Gambling Hansel,1
Josh Griffiths,1
Ms. Gsptlsnz,1
Charlie Harper,1
Jack Harper,1
Willow Harris,1
Jonah Hex,1
"Lancey ""The Man"" Howard",1
Jabba the Hutt,1
Carl Johnson,1
Kush Kazemi,1
Elektra King,1
Jason King,1
Kogoro Mouri,1
Krusty the Clown,1
Pearl Ladderbanks,1
Lelouch Lamperouge,1
Bat Lash,1
Leopold Strauss,1
Li Kui,1
Bingo Little,1
Lloyd Lowery,1
Doyle Lonnegan,1
Kevin Malone,1
John Marston,1
Bret Maverick,1
Maverick,1
Mike McDermott,1
Randle McMurphy,1
Minnesota Fats,1
Londo Mollari,1
Anthony Moon,1
Karl Munro,1
"Lester ""Worm"" Murphy",1
Mutt and Jeff,1
James Nightingale,1
Duke Nukem,1
Darren Osborne,1
Ali Osman,1
Mehmet Osman,1
Ned Parker,1
Quark,1
Gaylord Ravenal,1
Sonya Rebecchi,1
Amanda Rollins,1
Haydn Ross,1
Roulette,1
Kazuma Satou,1
Seong Gi-hun,1
Shi Yong,1
Marge Simpson,1
Colleen Smart,1
Han Solo,1
Spike,1
Morgan Stark,1
Barney Stinson,1
"Eric ""The Kid"" Stoner",1
Teddy KGB,1
Thanos,1
Nucky Thompson,1
Paul Trueman,1
Leo Valentine,1
Dan Vasser,1
Watto,1
Snidely Whiplash,1
Lance Wilkinson,1
Ryan Wolfe,1
Frank Wolff,1
Meyer Wolfsheim,1
Bertie Wooster,1
Frazer Yeats,1
Zatoichi,1
Dorothy Zbornak,1
Victor Zsasz,1
Beast,1
Bedivere,1
Mary Katherine Blackwood,1
Ezra Bridger,1
Rick Deckard,1
Erik,1
Gateway,1
General Gore,1
Emily Grierson,1
Grinch,1
Miss Havisham,1
Samurai Jack,1
Jiraiya,1
Josef Heiter,1
Kasumi,1
Obi-Wan Kenobi,1
L,1
Lancelot,1
Lestat de Lioncourt,1
Samuel Loomis,1
Bruno Madrigal,1
Man alone,1
Chuck McGill,1
Mr. Popo,1
Lin Mufei,1
Mr. Natural,1
Norman Nordstrom,1
Pai Mei,1
Rustin Parr,1
Poopdeck Pappy,1
Sidney Prescott,1
Dewey Riley,1
Clear Rivers,1
Danielle Rousseau,1
Futaba Sakura,1
Shrek,1
Luke Skywalker,1
Laurie Strode,1
Testament,1
Jason Voorhees,1
WALL-E,1
Kimihiro Watanuki,1
Willy Wonka,1
Yoda,1
Byronic hero,1
Finn the Human,1
Hero,1
Victoria Heyes,1
Jake the Dog,1
Martin Krpan,1
Lemminkäinen,1
Randian hero,1
Ulala,1
Undyne,1
Misa Amane,1
Cheza,1
Chi,1
Dobby,1
Doctor Doom,1
Elmo,1
Gollum,1
Gurgi,1
Jaqen H'ghar,1
Hulk,1
The Jimmy,1
Saya Kisaragi,1
Sayuri Kurata,1
Leech,1
Majin Buu,1
Antoine Malick,1
Mantis,1
Mr. Miyagi,1
Namor,1
Paimon,1
Hercule Poirot,1
Kenny Powers,1
Rem,1
Rena Ryūgū,1
Stitch,1
Strauchanie,1
Tigger,1
Trixie Lulamoon,1
Uncle Chan,1
Lord Voldemort,1
Winnetou,1
General Zod,1
Alazon,1
The Beldam,1
Rick Bognar,1
Roy Burns,1
William Burnside,1
Il Capitano,1
Chameleon,1
Chicken Boo,1
Cinta de Oro,1
Mariah Copeland,1
Barty Crouch Jr,1
Ivy Dickens,1
Jeff Farmer,1
Uncle Fred,1
Doc Gallows,1
Gemini,1
Ally Gorman,1
Hush,1
Loki,1
Lou and Andy,1
Lyja,1
Mimikyu,1
Montmorency,1
Mystique,1
Neo Joker,1
Cassandra Nova,1
Paibok,1
Andy Pipkin,1
Ancient Pistol,1
Jeyne Poole,1
James Rhodes,1
SA-X,1
Sat-Yr-9,1
Saturnyne,1
Six-Eared Macaque,1
Skrull,1
Trevor Slattery,1
Spy,1
Super-Skrull,1
Sylvie,1
Eobard Thawne,1
The Thing,1
Jack Tripper,1
Obito Uchiha,1
Patty Williams,1
Ada Wong,1
Xavin,1
Kasumi Yoshizawa,1
Zamasu,1
Mad scientist,1
Anton Bartok,1
Walter Bishop,1
Brain,1
Emmett Brown,1
Seth Brundle,1
Caesar Clown,1
Dan Cain,1
Channard Cenobite,1
Centurius,1
Chao Lingshen,1
Darren Cross,1
David 8,1
Davros,1
De Selby,1
Death Busters,1
Doctor Death,1
Philip K. Decker,1
Andre Delambre,1
Doctor Animo,1
Doctor Cyber,1
Dr. Heinz Doofenshmirtz,1
The Dreamers,1
Egghead,1
Doctor Eggman,1
Entrapta,1
Dr. Evil,1
Professor Farnsworth,1
Floronic Man,1
Victor Frankenstein,1
Victor Fries,1
Professor Frink,1
Major Doctor Ghastly,1
Elias Giger,1
Grandpa,1
Griffin,1
Dr. Hans Gruber,1
Satomi Hakase,1
Dr. Hämsterviel,1
Otto Hantzen,1
High Evolutionary,1
Dr. Carl Hill,1
Professor Ivo,1
Jax-Ur,1
Jumba Jookiba,1
Aldrich Killian,1
Algernop Krieger,1
Krona,1
Mayuri Kurotsuchi,1
The Last Faust,1
"Le Docteur Lerne, sous-dieu",1
Lizard,1
Dr. Mabuse,1
Mad Hatter,1
The Mad Scientist's Guide to World Domination,1
Mad Thinker,1
Maestro,1
Karl Malus,1
The Master: An Adventure Story,1
Medusa,1
Megamind,1
Professor Milo,1
Doctor Mindbender,1
Mister Hyde,1
MODOK,1
Mojo Jojo,1
The Island of Doctor Moreau,1
Morgus the Magnificent,1
Captain Nemo,1
Julius No,1
Otto Octavius,1
Doctor Octopus,1
Lady Octopus,1
Rintaro Okabe,1
Madame Olivier,1
Orochimaru,1
Dr. Ox's Experiment,1
Planet Master,1
Sheldon J. Plankton,1
Poison Ivy,1
Edward Pretorius,1
Doctor Septimus Pretorius,1
Professor Pyg,1
Harley Quinn,1
Qyburn,1
The Rani,1
Monica Rappaccini,1
Ras Thavas,1
Riddler,1
Riot,1
Rotwang,1
Dr. Shrinker,1
Mister Sinister,1
Doctor Sivana,1
Doktor Sleepless,1
Alistair Smythe,1
Stegron,1
Dr. Franken Stein,1
Hugo Strange,1
Dr. Strangelove,1
Mohinder Suresh,1
Syndrome,1
Shou Tucker,1
Dr. Two-Brains,1
Ultra-Humanite,1
Ultron,1
Doctor Venom,1
Vexen,1
Maggie Walsh,1
Wernstrom,1
Herbert West,1
Kabuto Yakushi,1
Zim,1
Zio Boris,1
Zookeeper,1
Agent J,1
Agent K,1
Ra's al Ghul,1
Talia al Ghul,1
Bane,1
Big Boss,1
Major Booth,1
David Cain,1
Cho Chang,1
Cigarette Smoking Man,1
Albus Dumbledore,1
Frank the Pug,1
Xander Harris,1
Iroh,1
Tanjiro Kamado,1
Michael Lane,1
Neville Longbottom,1
Lord Fanny,1
Luna Lovegood,1
Remus Lupin,1
Lionel Luthor,1
Minerva McGonagall,1
Alastor Moody,1
Ros Myers,1
Harry Potter,1
Nyssa Raatko,1
Rayne,1
Revolver Ocelot,1
Reynevan,1
Roxas,1
Sensei,1
Grampa Simpson,1
Buffy Summers,1
Dean Thomas,1
Leonardo Watch,1
Damian Wayne,1
Fred and George Weasley,1
Ron Weasley,1
Well-Manicured Man,1
Andrew Wells,1
Wesley Wyndam-Pryce,1
Zaheer,1
Euclio,1
Fagin,1
Private Frazer,1
Harpagon,1
J. Jonah Jameson,1
Mr. Krabs,1
Jacob Marley,1
The Miser and his Gold,1
Plankton and Karen,1
Ebenezer Scrooge,1
Shylock,1
Abdullah,1
Freddy Brown,1
Tim Canterbury,1
Harsha Chandra,1
Dinadan,1
Doink the Clown,1
Felix the Cat,1
Jim Halpert,1
Happy,1
Hokey Wolf,1
'Erbert Hoover,1
Hu Tao,1
Impossible Man,1
Jerry Mouse,1
The Jocks and the Geordies,1
Joseph Joestar,1
Johnny Bean from Happy Bunny Green,1
Andy Larkin,1
Veronica Lodge,1
Luan Loud,1
The Mask,1
Kevin McCallister,1
Danny Deathshead Morgan,1
Mister Mxyzptlk,1
Nightcrawler,1
Orange,1
Percival Proudfoot Plugsley,1
Prankster,1
Sidney Pye,1
Toots Pye,1
Q,1
Khadija Raad,1
Robbie Rebel,1
Ronnie Anne Santiago,1
Mahira Salim,1
Scotty,1
Mandira Sharma,1
Yoruichi Shihōin,1
Bart Simpson,1
Smiffy,1
Sprite,1
Stevie Star,1
Connor and Travis Stoll,1
Surly Squirrel,1
Kevin Sydney,1
Clopin Trouillefou,1
Wilfrid John Wimble,1
Ashley Abbott,1
Jack Abbott,1
Kyle Abbott,1
Gomez Addams,1
Clarissa von Anstetten,1
Nate Archibald,1
Ezio Auditore da Firenze,1
Maya Avant,1
Amanda Banshee,1
Toph Beifong,1
Matthew Berger,1
Claudia Blaisdel Carrington,1
Daphne Blake,1
Tracy Bond,1
Lucifer Box,1
Carrie Bradshaw,1
Isidoro Cañones,1
Amanda Carrington,1
Krystle Carrington,1
Catwoman,1
Chai Jin,1
Adam Chandler,1
JR Chandler,1
Naomi Clark,1
Kirsten Cohen,1
Alexis Colby,1
Monica Colby,1
Sable Colby,1
Buddy Cole,1
Marissa Cooper,1
Mrs. Coulter,1
Lady Penelope,1
Carland Cross,1
Daphne Reynolds Dashwood,1
Brooke Davis,1
Paulina de la Mora,1
Dominique Deveraux,1
Sue Dibny,1
Eliza Doolittle,1
Hugo Drax,1
Blanche DuBois,1
Renée DiMera,1
Estella,1
Ann Ewing,1
Miss Ellie Ewing,1
Sue Ellen Ewing,1
Derek Flint,1
Adrienne Frost,1
Emily Gilmore,1
Helen Graham,1
Victoria Grayson,1
Elvira Hancock,1
Gwendolen Harleth,1
Lucy Heartfilia,1
Lovey Howell,1
Thurston Howell III,1
Jeannette,1
Erica Kane,1
Kate Kane,1
Lady Luck,1
Larry Laffer,1
Tanja von Lahnstein,1
Margo Lane,1
Dolly Gallagher Levi,1
Lillie,1
Hiram Lodge,1
Ava Lord,1
Dorian Lord,1
Meredith Lord,1
Victoria Lord,1
Madam Fatal,1
Julie Madison,1
Jack Manning,1
Elaine Marley,1
Alexis Meade,1
Bradford Meade,1
Claire Meade,1
Daniel Meade,1
Merovingian,1
Mrs. Miniver,1
Miss Fury,1
Edina Monsoon,1
Jason Morgan,1
Elise Moxley,1
Abby Newman,1
Cassie Newman,1
Nicholas Newman,1
Nikki Newman,1
Noah Newman,1
Summer Newman,1
Victoria Newman,1
Scarlett O'Hara,1
Harry Osborn,1
Norman Osborn,1
Benjamín Pardo,1
Mrs. Peacock,1
Mickey Pearson,1
Penguin,1
Renee Perry,1
Persephone,1
The Phantom Detective,1
A. J. Quartermaine,1
Edward Quartermaine,1
Monica Quartermaine,1
Thea Queen,1
Reaper,1
Lillian Rearden,1
Madeline Reeves,1
Lola Rhodes,1
Kate Roberts,1
Summer Roberts,1
Alexis Rose,1
Sandman,1
The Shadow,1
Becky Sharp,1
Juliet Sharp,1
Skein,1
Skullfire,1
Wilhelmina Slater,1
Greenlee Smythe,1
Gabrielle Solis,1
Georgina Sparks,1
Alexandra Spaulding,1
Silver St. Cloud,1
Steerpike,1
Patsy Stone,1
Terrible Trio,1
Emily Thorne,1
London Tipton,1
"Johny Tolengo, el majestuoso",1
Zari Tomaz and Zari Tarazi,1
Taylor Townsend,1
Lady Tremaine,1
Cheryl Tunt,1
Tanya Turner,1
Bree Van de Kamp,1
Videl,1
Cruella de Vil,1
Karen Walker,1
Mia Wallace,1
Lucy Westenra,1
Iris Wheeler,1
Jacqueline White,1
Emma Woodhouse,1
Eric van der Woodsen,1
Serena van der Woodsen,1
Cassie Ainsworth,1
Homura Akemi,1
Alex,1
Archaon,1
Arella,1
Ayane,1
George Bailey,1
Bruce Banner,1
Adam Barlow,1
Thomas Barrow,1
Bobby Beale,1
Tobias Beecher,1
Claire Bennet,1
Sheila Birtles,1
Natasha Blakeman,1
Blob,1
Max Branning,1
Edie Britt,1
Doug Carter,1
Cell,1
Haley Chen,1
Celes Chere,1
Michelle Connor,1
Morgan Corinthos,1
Kimberly Corman,1
Frasier Crane,1
Edward Cullen,1
Bill Dauterive,1
JJ Deveraux,1
Belle Dingle,1
Yvonne Doyle,1
Scott Drinkwell,1
Roy Evans,1
Fai D. Flowright,1
Bex Fowler,1
Philip J. Fry,1
Gaara,1
Moff Gideon,1
Beth Greene,1
Maggie Greene,1
Meg Griffin,1
Gil Gunderson,1
Evan Hansen,1
Richard Harrow,1
Carol Hathaway,1
Lucas Hay,1
Laura Horton,1
Lisa Hunter,1
Akito Hyuga,1
Carol Jackson,1
Kane Jenkins,1
Jigsaw,1
Carmel Kazemi,1
Erle Kenton,1
Emily Kirk,1
Paddy Kirk,1
Kratos,1
Jim Lahey,1
Chelsea Lawson,1
Legion,1
Jonathan Levinson,1
Charles Logan,1
Willy Loman,1
Andre Lyon,1
Man Down,1
Debbie Martin,1
Syed Masood,1
Carrie Mathison,1
Karen McCluskey,1
Carmel McQueen,1
Gabrielle Medina,1
Pamela Milton,1
Maxine Minniver,1
Mister Miracle,1
Glenda Mitchell,1
Adrian Monk,1
Vaas Montenegro,1
Shane Morasco,1
Debra Morgan,1
Luke Morgan,1
Roy Mustang,1
Subaru Natsuki,1
Newman,1
Newt,1
Miles O'Brien,1
Kristen Parker,1
Carol Peletier,1
David Platt,1
Quacker,1
Elliot Reid,1
Ren Höek,1
Lincoln Rhyme,1
Norris Ridgewick,1
Martin Riggs,1
Audrey Roberts,1
Sideshow Bob,1
Raoul Silva,1
Jean Slater,1
Kat Slater,1
Sean Slater,1
Stacey Slater,1
Solid Snake,1
A.J. Soprano,1
Effy Stonem,1
William Stryker,1
Subaru Sumeragi,1
Sylar,1
Moe Szyslak,1
Larry Talbot,1
Oliver Trask,1
Cole Turner,1
Two-Face,1
Boruto Uzumaki,1
Vash the Stampede,1
Sharon Ventura,1
Angie Watts,1
Sharon Watts,1
Elizabeth Webber,1
Skyler White,1
Cher Winters,1
J.T. Yorke,1
Athrun Zala,1
Damon Dran,1
Roland Deschain,1
Daryl Dixon,1
Imperator Furiosa,1
Junker Queen,1
Max Rockatansky,1
Spider-Bitch,1
Vault Boy,1
Jesse Custer,1
Simon Iff,1
Luce,1
Smelfungus,1
A Leav,1
Aldar kose,1
Aracuan Bird,1
Astarion,1
The Bash Street Kids,1
Bat-Mite,1
Beetlejuice,1
Pietje Bell,1
The Belles of St. Lemons,1
Beryl the Peril,1
Boban and Molly,1
Br'er Rabbit,1
Brother Lustig,1
The Captain and the Kids,1
Captain Kuro,1
Cheshire Cat,1
Clever Gretel,1
Columbine,1
Cuddles and Dimples,1
Dennis the Menace and Gnasher,1
Dennis Mitchell,1
Diamond Cut Diamond,1
The Doctor,1
Dr. Facilier,1
Emil i Lönneberga,1
Till Eulenspiegel,1
Fantastic Mr Fox,1
Moll Flanders,1
The Fox and the Cat,1
Foxy Grandpa,1
Gengar,1
Lamme Goedzak,1
The Good Bargain,1
The Grave Mound,1
Heckle and Jeckle,1
Hubie and Bertie,1
Jak and Todd,1
Patrick Jane,1
Jareth,1
Alfred Jingle,1
Junior Rotter,1
Karagiozis,1
The Katzenjammer Kids,1
Kuma Lisa,1
Lange Wapper,1
Little Audrey,1
Little Mary Mixup,1
The Little Peasant,1
De Lustige Kapoentjes,1
Maui,1
Max and Moritz,1
Spoofer McGraw,1
Meebo and Zuky,1
Ginger Meggs,1
Mephistopheles,1
Mildew Wolf,1
Minnie the Minx,1
Jimmy Mortimer,1
Mrs. Doubtfire,1
Muggy-Doo,1
My Pet Monster,1
Nasreddin,1
Nyarlathotep,1
Oolong,1
Patches,1
The Peasant and the Devil,1
Peck's Bad Boy,1
"Pop, Dick and Harry",1
The Pot Bears a Son,1
The Prince and the Pauper,1
The Professor of Practical Jokes,1
Puss 'n' Boots,1
Quick & Flupke,1
Qwsp,1
Rabbit Makes a Monkey of Lion,1
Reynard the Fox,1
St Trinian's School,1
Samak-e Ayyar,1
Sera,1
Skookum Skool,1
Solas,1
River Song,1
Sylvando,1
Varric Tethras,1
The Brickster,1
Liz Topham-Myrtle,1
Trickster,1
Tricky Dicky,1
Trix Rabbit,1
Dik Trom,1
The Twits,1
Urbanus,1
Usopp,1
Winker Watson,1
Wee Peem,1
J. Wellington Wimpy,1
Woody Woodpecker,1
Xellos,1
"Yakko, Wakko, and Dot",1
Zomo the Rabbit,1
Zwarte Zwadderneel,1
Action Man,1
Dire Wraith,1
Micronauts,1
Mr. Potato Head,1
Chickip Dancers,1
Mamegoma,1
Monokuro Boo,1
Rilakkuma,1
Sumikko Gurashi,1
Tarepanda,1
Aggretsuko,1
Beatcats,1
Cinnamoroll,1
Flint the Time Detective,1
Gudetama,1
Hello Kitty,1
Little Miss,1
Mewkledreamy,1
Mr. Men,1
My Melody & Kuromi,1
Onegai My Melody,1
Pekkle,1
Show by Rock!!,1
Sugarbunnies,1
Timbuctoo,1
Unico,1
Wish me mell,1
Yoshikitty,1
Fredzilla,1
Usui Horokeu,1
Onpu Segawa,1
Achmed the Dead Terrorist,1
Ahab the Arab,1
Naif al-Sheikh,1
Wa'at Alahf,1
Abdul Alhazred,1
Arabian Knight,1
Bab El Ehr,1
Ali Baba and the Forty Thieves,1
Badroulbadour,1
Julian Bashir,1
Simon Baz,1
Cide Hamete Benengeli,1
Haroun El Poussah,1
Ben Kalish Ezab,1
Faris al-Farik,1
Ahmed El Fasi,1
Fulla,1
Hayy ibn Yaqdhan,1
Janis Ian,1
Iznogoud,1
Jade,1
Jafar,1
Sayid Jarrah,1
Jasmine,1
King Kashue,1
Layla and Majnun,1
Mustapha Million,1
Abed Nadir,1
Nazzim of Bazzim,1
Kara Ben Nemsi,1
Hadschi Halef Omar,1
Othello,1
Patrash Pasha,1
Pullum Purna,1
Samir Rachid,1
Richard Robau,1
Saracen,1
Spark,1
Zara,1
Joaldun,1
Olentzero,1
Agni,1
Arjun,1
Baker Bhai,1
Byomkesh Bakshi,1
Bantul the Great,1
Goenda Baradacharan,1
Parashor Barma,1
P. K. Basu,1
Template:Bengali detective characters,1
Bhaduri Moshai,1
Bimal-Kumar,1
Chandramukhi,1
Shabor Dasgupta,1
Devdas,1
Ekenbabu,1
Enigma,1
Feluda,1
Fyataru,1
Ghanada,1
Gogol,1
Haridas Pal,1
Harshabardhan and Gobardhan,1
Jayanta-Manik,1
Kakababu,1
Mitin Masi,1
Misir Ali,1
Nilkantha Bagchi,1
Pandab Goenda,1
Rijuda,1
Kiriti Roy,1
Niladri Sarkar,1
Shankar Ray Choudhuri,1
Professor Shonku,1
Shuvro,1
Prince Soma,1
Tarini Khuro,1
Tenida,1
Bino and Fino,1
Cobi and Petra,1
Stephen Maturin,1
Francisco Scaramanga,1
Yuri Bohun,1
Cossack Mamay,1
Horpyna,1
Khlit the Cossack,1
Taras Bulba,1
Alec Trevelyan,1
Watan,1
General Zaroff,1
Eskimo Nell,1
Thomas Kalmaku,1
Kenai,1
Nelvana of the Northern Lights,1
Snowbird,1
Thrasher,1
Tommy Tukyuk,1
Angel,1
The Boston Teens,1
Nicholas Brody,1
Horatio Caine,1
Max Caulfield,1
Sarah Connor,1
Perry Cox,1
Donald Cragen,1
Danny Reagan,1
Jimmy Darmody,1
Jack Donaghy,1
"Jimmy ""Popeye"" Doyle",1
Jessica Fletcher,1
Billy Flynn,1
Saul Goodman,1
Hershel Greene,1
Griffin family,1
Chris Griffin,1
Tom Hagen,1
Leon S. Kennedy,1
Tara Knowles,1
Mike Logan,1
Sam Malone,1
John McClane,1
Jack McCoy,1
Marty McFly,1
Leo McGarry,1
Timothy McGee,1
Jimmy McNulty,1
Clay Morrow,1
Eric Murphy,1
Rick O'Connell,1
George O'Malley,1
Cyril O'Reily,1
Max Payne,1
Mayor Quimby,1
Frank Reagan,1
Jamie Reagan,1
Kyle Reese,1
Scarlett,1
Dana Scully,1
Valerie Spencer,1
Elliot Stabler,1
Benjamin Stone,1
Peter Stone,1
Gemma Teller Morrow,1
Jax Teller,1
Will Zimmerman,1
Grace Adler,1
Jewish pope Andreas,1
La belle juive,1
Rachel Berry,1
Bip the clown,1
Dana Blatt de Goddzer,1
Leopold Bloom,1
Kent Brockman,1
Nora Buchanan,1
Rebecca Bunch,1
Charles Auchester,1
Roseanne Conner,1
Lisa Cuddy,1
Daniel Deronda,1
Ziva David,1
Velma Dinkley,1
Shosanna Dreyfus,1
Annie Edison,1
Abraham Eleazar,1
Dame Edna Everage,1
The Family Moskat,1
Sylvia Frumkin,1
Rachel Gannon,1
Elliot Goblet,1
Gabriela Goddzer,1
Jodie Gold,1
Ira Goldstein,1
Henrik Hanssen,1
Hanukkah Harry,1
Happy Merchant,1
Susan Ivanova,1
The Jew Among Thorns,1
The Jew of Malta,1
The Jews,1
Bette Kane,1
René Köhler,1
Lamb Chop,1
Rina Lazarus,1
Giustina Levi-Perotti,1
Magneto,1
Menahem-Mendl,1
Nathan the Wise,1
"On Venus, Have We Got a Rabbi!",1
Paris Geller,1
Maura Pfefferman,1
Tommy Pickles,1
Kitty Pryde,1
Sabra,1
The Scent of Rain in the Balkans,1
Jenny Schecter,1
Abraham Setrakian,1
Felicity Smoak,1
Sharon Spitz,1
Lilith Sternin,1
Svengali,1
Tailor Smurf,1
Tevye,1
Stanley Uris,1
Kitty Walker,1
Nora Walker,1
Sarah Walker,1
Madge Weinstein,1
Cristina Yang,1
Charlotte York,1
Gertrude Yorkes,1
Andrea Zuckerman,1
Mrs. Chen,1
Dooly,1
Hwang Jun-ho,1
Jang Deok-su,1
Kang Sae-byeok,1
Oddjob,1
Oh Il-nam,1
Abby Park,1
Scrambler,1
Marah Durimeh,1
Setsuna F. Seiei,1
